Job ID,Position,Posting Status,Date Created,Application Deadline,Reposted,Term Posted,Number of Positions,All Degrees and Disciplines,Salary Range,Duration,Application Delivery Method,Application Procedure,Skills Categories,Duties Categories,Work Type,"Work Location (City, Province)",Organization Name,Country,Total View Count,Unique View Count,Application Count,Selected for Interview Count,Placement Records Count
4273,Job Title 14,Expired,09/12/2023 10:30 AM,09/28/2023 11:59 PM,no,Winter 2024,1,No,,12 Months,Apply through the Employer's website:,,"['engineering', 'ability', 'skills', 'environment', 'computer', 'time', 'work', 'knowledge']","['team', 'business', 'software', 'support', 'development', 'management', 'work', 'project']",In-Person,"Toronto, ON",Organization_14,Canada,97,63,13,0,0
4274,Job Title 72,Expired,09/12/2023 10:13 AM,09/28/2023 11:59 PM,no,Winter 2024,1,No,,4 Months,Apply through the Employer's website:,,"['python', 'engineering', 'skills', 'data', 'computer', 'development', 'management', 'risk management', 'java', 'experience', 'knowledge']","['design', 'technology', 'business', 'software', 'data', 'development', 'management', 'software development', 'work', 'project']",In-Person,"Toronto, ON",Organization_92,Canada,116,78,50,0,0
4275,Job Title 58,Expired,09/11/2023 11:35 AM,09/21/2023 11:59 PM,no,Winter 2024,1,No,,8 or 12 Months,Apply through the Employer's website:,,"['engineering', 'skills', 'computer', 'time', 'work']","['engineering', 'work', 'design', 'development']",In-Person,"Toronto, ON",Organization_14,Canada,140,64,28,0,0
4276,Job Title 40,Expired,09/11/2023 11:16 AM,09/24/2023 11:59 PM,no,Winter 2024,1,Yes,,4 Months,Apply through the Employer's website:,,"['ability', 'skills', 'data', 'management', 'work', 'experience', 'strong']","['engineering', 'team', 'design', 'technology', 'business', 'data', 'support', 'development', 'management', 'work']",In-Person,"Toronto, ON",Organization_28,Canada,61,50,19,0,0
4277,Job Title 79,Expired,09/11/2023 11:06 AM,11/07/2023 11:59 PM,no,Winter 2024,1,No,,12 or 16 Months,Apply through the Employer's website:,,"['engineering', 'skills', 'communication', 'time', 'work']","['engineering', 'team', 'design', 'data', 'development', 'work']",In-Person,"Toronto, ON",Organization_14,Canada,10,4,0,0,0
4278,Job Title 21,Expired,09/11/2023 10:30 AM,09/21/2023 11:59 PM,no,Winter 2024,1,Yes,,12 Months,Apply through the Employer's website:,,"['engineering', 'team', 'environment', 'skills', 'communication', 'computer', 'management', 'time', 'work', 'strong', 'program']","['design', 'business', 'support', 'management', 'work', 'project', 'solutions']",In-Person,"Toronto, ON",Organization_148,Canada,121,79,31,0,0
4279,Job Title 30,Expired,09/11/2023 10:17 AM,09/21/2023 11:59 PM,no,Winter 2024,1,Yes,,12 Months,Apply through the Employer's website:,,"['engineering', 'team', 'environment', 'skills', 'communication', 'management', 'time', 'work', 'strong', 'program']","['engineering', 'support', 'project', 'team']",In-Person,"Toronto, ON",Organization_148,Canada,112,72,19,0,0
4280,Job Title 99,Expired,09/11/2023 09:51 AM,09/24/2023 11:59 PM,no,Winter 2024,1,No,,4 Months,Apply through the Employer's website:,,"['python', 'machine learning', 'data', 'computer', 'work', 'strong', 'knowledge']","['engineering', 'design and develop', 'team', 'design', 'business', 'software', 'data', 'development', 'software development', 'work', 'solutions']",In-Person,"Toronto, ON",Organization_28,Canada,164,101,62,0,0
4281,Job Title 86,Expired,09/07/2023 11:22 AM,09/24/2023 11:59 PM,no,Winter 2024,1,Yes,,4 Months,Apply through the Employer's website:,,"['ability', 'skills', 'data', 'management', 'work', 'experience', 'strong']","['engineering', 'team', 'design', 'technology', 'business', 'data', 'support', 'development', 'management', 'work']",In-Person,"Toronto, ON",Organization_28,Canada,98,66,16,0,0
4282,Job Title 66,Expired,08/30/2023 12:11 PM,09/09/2023 11:59 PM,no,Winter 2024,1,Yes,,8 Months,Apply through the Employer's website:,,[],[],In-Person,"Toronto, ON",Organization_28,Canada,0,0,0,0,0
4283,Job Title 49,Expired,08/30/2023 11:36 AM,09/24/2023 11:59 PM,no,Winter 2024,1,No,,4 Months,Apply through the Employer's website:,,"['python', 'engineering', 'team', 'programming', 'ability', 'skills', 'environment', 'databases', 'data', 'communication', 'computer', 'work', 'experience', 'knowledge']","['team', 'design', 'technology', 'business', 'data', 'support', 'work', 'project', 'solutions']",In-Person,"Toronto, ON",Organization_28,Canada,52,43,19,0,0
4284,Job Title 38,Expired,08/30/2023 11:20 AM,09/24/2023 11:59 PM,no,Winter 2024,1,Yes,,4 Months,Apply through the Employer's website:,,"['ability', 'skills', 'computer', 'work', 'experience', 'strong']","['data', 'management']",In-Person,"Toronto, ON",Organization_28,Canada,106,68,25,0,0
4285,Job Title 29,Expired,08/30/2023 11:02 AM,09/24/2023 11:59 PM,no,Winter 2024,1,Yes,,4 Months,Apply through the Employer's website:,,"['engineering', 'ability', 'development', 'work', 'strong']","['business', 'team', 'development', 'management']",In-Person,"Toronto, ON",Organization_28,Canada,77,54,17,0,0
4286,Job Title 95,Expired,08/29/2023 09:32 AM,09/24/2023 11:59 PM,no,Winter 2024,1,Yes,,4 Months,Apply through the Employer's website:,,"['ability', 'skills', 'computer', 'management', 'work', 'experience', 'strong', 'knowledge']","['team', 'business', 'data', 'support', 'management', 'work']",In-Person,"Toronto, ON",Organization_28,Canada,81,53,16,0,0
4287,Job Title 81,Expired,08/25/2023 10:57 AM,08/30/2023 11:59 PM,no,Fall 2023,1,Yes,,4 Months,Lassonde Co-op & Internship Portal,,"['engineering', 'team', 'ability', 'skills', 'environment', 'program', 'communication', 'work', 'experience', 'strong', 'knowledge']","['engineering', 'team', 'support', 'work', 'solutions']",In-Person,"Toronto, ON",Organization_69,Canada,43,33,13,0,1
4288,Job Title 65,Expired,08/15/2023 09:38 AM,08/20/2023 11:59 PM,no,Fall 2023,2,Yes,,4 Months with possibility of extension,Lassonde Co-op & Internship Portal,,"['python', 'team', 'ability', 'skills', 'program', 'communication', 'management', 'work', 'experience', 'strong', 'knowledge']","['design', 'team', 'technology', 'business', 'technical', 'support', 'management', 'project']",In-Person,"Toronto, ON",Organization_167,Canada,48,35,9,0,0
4289,Job Title 62,Expired,08/02/2023 09:51 AM,08/07/2023 11:59 PM,no,Fall 2023,1,No,$18.46- $26.85,4 Months,Lassonde Co-op & Internship Portal,,"['engineering', 'team', 'ability', 'skills', 'environment', 'program', 'communication', 'computer', 'management', 'time', 'work', 'knowledge']","['data', 'work', 'support', 'technical']",In-Person,"Toronto, ON",Organization_149,Canada,6,4,1,0,0
4290,Job Title 26,Expired,08/01/2023 09:56 AM,08/07/2023 11:59 PM,no,Fall 2023,1,No,,12 Months,Apply through the Employer's website:,,"['team', 'skills', 'communication', 'computer', 'work', 'java', 'knowledge']","['design', 'business', 'technical', 'support', 'development', 'management']",In-Person,"Toronto, ON",Organization_8,Canada,51,38,15,0,0
4291,Job Title 12,Expired,07/31/2023 11:45 AM,08/07/2023 11:59 PM,no,Fall 2023,1,No,,12 Months,Apply through the Employer's website:,,"['team', 'skills', 'communication', 'computer', 'work', 'java', 'knowledge']","['design', 'technology', 'business', 'data', 'technical', 'support', 'development', 'management', 'project']",In-Person,"Toronto, ON",Organization_8,Canada,36,22,9,0,0
4292,Job Title 6,Expired,07/25/2023 10:46 AM,08/04/2023 11:59 PM,no,Fall 2023,1,Yes,,4 Months,Apply through the Employer's website:,,"['skills', 'data', 'communication', 'computer', 'work', 'experience', 'strong', 'knowledge']","['team', 'business', 'data', 'support', 'development', 'management', 'work', 'project']",In-Person,"Toronto, ON",Organization_23,Canada,41,34,7,0,0
4293,Job Title 59,Expired,07/19/2023 09:59 AM,08/02/2023 11:59 PM,no,Fall 2023,1,Yes,,4 Months,Apply through the Employer's website:,,"['engineering', 'skills', 'development', 'management', 'work', 'experience', 'knowledge']","['technology', 'business', 'data', 'development', 'project']",In-Person,"Toronto, ON",Organization_146,Canada,40,32,4,0,0
4294,Job Title 87,Expired,07/19/2023 09:36 AM,07/24/2023 11:59 PM,no,Fall 2023,1,Yes,,12 Months,Apply through the Employer's website:,,"['engineering', 'team', 'ability', 'skills', 'environment', 'program', 'communication', 'computer', 'management', 'time', 'work', 'experience', 'knowledge']","['data', 'project', 'design', 'technical']",In-Person,"Toronto, ON",Organization_8,Canada,35,25,2,0,0
4295,Job Title 78,Expired,07/19/2023 09:33 AM,07/26/2023 11:59 PM,yes,Fall 2023,1,No,,8 Months,Apply through the Employer's website:,,"['engineering', 'team', 'ability', 'skills', 'environment', 'program', 'communication', 'computer', 'management', 'time', 'work', 'experience', 'knowledge']","['design', 'data', 'technical', 'management', 'project']",In-Person,"Toronto, ON",Organization_8,Canada,31,23,5,0,0
4296,Job Title 95,Expired,07/19/2023 09:32 AM,07/27/2023 11:59 PM,yes,Fall 2023,1,Yes,,"8, 12 or 16 Months",Apply through the Employer's website:,,"['engineering', 'team', 'ability', 'skills', 'environment', 'program', 'communication', 'management', 'time', 'work', 'knowledge']","['team', 'technology', 'data', 'support', 'management', 'work', 'project']",In-Person,"Toronto, ON",Organization_8,Canada,7,7,2,0,0
4297,Job Title 99,Expired,07/19/2023 09:24 AM,07/24/2023 11:59 PM,no,Fall 2023,1,No,,12 or 16 Months,Apply through the Employer's website:,,"['engineering', 'team', 'ability', 'skills', 'environment', 'program', 'communication', 'computer', 'management', 'time', 'work', 'experience', 'knowledge']","['design', 'team', 'data', 'technical', 'management', 'project']",In-Person,"Toronto, ON",Organization_8,Canada,28,25,2,0,0
4298,Job Title 49,Expired,07/19/2023 09:18 AM,07/31/2023 11:59 PM,no,Fall 2023,1,No,,4 Months,Lassonde Co-op & Internship Portal,,"['python', 'engineering', 'creativity', 'programming', 'skills', 'program', 'data', 'computer', 'visualization', 'management', 'time', 'communication', 'experience', 'strong', 'knowledge']","['team', 'design', 'business', 'software', 'data', 'technical', 'support', 'development', 'management', 'project', 'solutions']",In-Person,"Toronto, ON",Organization_167,Canada,90,58,21,0,0
4299,Job Title 58,Expired,07/19/2023 09:09 AM,07/23/2023 11:59 PM,no,Fall 2023,1,Yes,,12 Months,Apply through the Employer's website:,,"['engineering', 'team', 'environment', 'skills', 'communication', 'management', 'time', 'work', 'strong', 'program']","['engineering', 'research and development', 'team', 'quality control', 'technology', 'data', 'support', 'development', 'management', 'work']",In-Person,"Toronto, ON",Organization_148,Canada,36,29,6,0,0
4300,Job Title 58,Expired,07/11/2023 03:27 PM,07/28/2023 11:59 PM,yes,Fall 2023,1,No,,8 Months,Lassonde Co-op & Internship Portal,,"['engineering', 'team', 'ability', 'skills', 'environment', 'communication', 'work', 'program']","['engineering', 'team', 'data', 'support', 'development', 'management', 'work']",In-Person,"Toronto, ON",Organization_258,Canada,12,10,4,0,0
4301,Job Title 4,Expired,07/06/2023 02:11 AM,07/20/2023 11:59 PM,no,Fall 2023,1,No,,4 Months with possibility of extension,Lassonde Co-op & Internship Portal,,"['team', 'ability', 'skills', 'environment', 'communication', 'computer', 'management', 'work', 'java', 'strong']","['team', 'business', 'software', 'data', 'technical', 'support', 'management']",In-Person,"Toronto, ON",Organization_326,Canada,81,53,20,0,0
4302,Job Title 33,Expired,06/30/2023 02:30 PM,07/12/2023 11:59 PM,yes,Fall 2023,1,Yes,,"8, 12 or 16 Months",Apply through the Employer's website:,,"['engineering', 'team', 'ability', 'skills', 'environment', 'program', 'communication', 'management', 'time', 'work', 'knowledge']","['team', 'technology', 'data', 'support', 'management', 'work', 'project']",In-Person,"Toronto, ON",Organization_8,Canada,17,10,5,0,0
4303,Job Title 28,Expired,06/29/2023 09:15 AM,07/09/2023 11:59 PM,yes,Fall 2023,1,No,,12 Months,Lassonde Co-op & Internship Portal,,"['engineering', 'ability', 'skills', 'communication', 'management', 'work', 'strong', 'program']","['work', 'team', 'development', 'management']",In-Person,"Toronto, ON",Organization_165,Canada,7,5,2,0,0
4304,Job Title 75,Expired,06/28/2023 08:58 PM,06/28/2023 11:59 PM,yes,Fall 2023,1,No,,8 Months,Apply through the Employer's website:,,"['engineering', 'team', 'ability', 'skills', 'environment', 'program', 'communication', 'computer', 'management', 'time', 'work', 'experience', 'knowledge']","['design', 'data', 'technical', 'management', 'project']",In-Person,"Toronto, ON",Organization_8,Canada,8,7,0,0,0
4305,Job Title 63,Expired,06/27/2023 01:23 PM,07/07/2023 11:59 PM,yes,Fall 2023,1,Yes,,4 Months,Apply through the Employer's website:,,"['engineering', 'programming', 'ability', 'skills', 'environment', 'databases', 'computer', 'development', 'management', 'software development', 'communication', 'experience', 'strong', 'knowledge']","['design', 'technology', 'software', 'data', 'technical', 'support', 'development', 'work']",In-Person,"Toronto, ON",Organization_23,Canada,109,80,41,0,0
4306,Job Title 43,Expired,06/27/2023 01:21 PM,07/07/2023 11:59 PM,yes,Fall 2023,1,Yes,,8 Months,Apply through the Employer's website:,,"['engineering', 'environment', 'skills', 'computer', 'communication', 'strong', 'knowledge']","['technology', 'data', 'support', 'development', 'work']",In-Person,"Toronto, ON",Organization_23,Canada,65,55,26,0,2
4307,Job Title 91,Expired,06/27/2023 01:19 PM,07/07/2023 11:59 PM,yes,Fall 2023,1,Yes,,8 or 12 Months,Apply through the Employer's website:,,"['engineering', 'ability', 'skills', 'environment', 'data', 'computer', 'development', 'communication', 'experience', 'strong', 'knowledge']","['design', 'technology', 'data', 'support', 'development', 'work', 'solutions']",In-Person,"Toronto, ON",Organization_23,Canada,59,51,16,0,0
4308,Job Title 20,Expired,06/27/2023 10:30 AM,06/30/2023 11:59 PM,no,Fall 2023,1,No,,"8, 12 or 16 Months",Apply through the Employer's website:,,"['engineering', 'team', 'programming', 'skills', 'program', 'management', 'communication', 'experience', 'strong', 'knowledge']","['team', 'business', 'data', 'technical', 'support', 'management', 'project', 'solutions']",In-Person,"Toronto, ON",Organization_8,Canada,24,22,1,0,0
4309,Job Title 20,Expired,06/23/2023 12:08 PM,06/30/2023 11:59 PM,yes,Fall 2023,1,No,,12 or 16 Months,Lassonde Co-op & Internship Portal,,"['engineering', 'ability', 'skills', 'communication', 'management', 'work', 'strong', 'program']","['work', 'team', 'development', 'management']",In-Person,"Toronto, ON",Organization_165,Canada,17,9,3,0,0
4310,Job Title 91,Expired,06/23/2023 10:13 AM,07/09/2023 11:59 PM,no,Fall 2023,1,No,,"8, 12 or 16 Months",Lassonde Co-op & Internship Portal,,"['engineering', 'ability', 'knowledge', 'experience', 'program']","['team', 'technical', 'support', 'development', 'management']",In-Person,"Toronto, ON",Organization_76,Canada,38,16,4,0,2
4311,Job Title 98,Expired,06/22/2023 10:52 AM,07/05/2023 11:59 PM,no,Fall 2023,1,Yes,,4 Months,Lassonde Co-op & Internship Portal,,"['engineering', 'team', 'skills', 'data', 'program']","['business', 'data', 'support', 'development', 'management', 'work']",In-Person,"Toronto, ON",Organization_5,Canada,51,38,11,0,0
4312,Job Title 79,Expired,06/21/2023 11:58 AM,07/12/2023 11:59 PM,no,Fall 2023,1,Yes,,12 Months,Apply through the Employer's website:,,"['engineering', 'team', 'programming', 'ability', 'skills', 'environment', 'program', 'communication', 'management', 'time', 'work', 'experience', 'knowledge']","['data', 'technical', 'support', 'management', 'work', 'project']",In-Person,"Toronto, ON",Organization_8,Canada,82,53,9,0,3
4313,Job Title 34,Expired,06/10/2023 10:23 AM,06/23/2023 11:59 PM,no,Fall 2023,1,Yes,,"4, 8 or 12 Months",Apply through the Employer's website:,,"['engineering', 'team', 'ability', 'skills', 'databases', 'communication', 'development', 'management', 'software development', 'work', 'java', 'experience', 'strong']","['team', 'business', 'software', 'support', 'development', 'management', 'software development', 'work']",In-Person,"Toronto, ON",Organization_23,Canada,62,51,29,0,0
